3	245	1	889237247
3	271	3	889237224
3	334	3	889237122
3	288	2	889237026
3	258	2	889237026
3	345	3	889237004
3	354	3	889237004
3	303	3	889236983
3	337	1	889236983
3	333	2	889236939
3	302	2	889236939
3	300	2	889236939
532	79	5	889235367
532	619	5	889235367
288	197	5	889225574
288	202	5	889225535
288	272	5	889225463
105	343	2	889214524
105	752	3	889214406
105	333	3	889214268
105	268	4	889214268
105	340	3	889214245
105	324	4	889214245
105	269	4	889214193
239	421	5	889181048
239	1065	5	889181015
239	208	3	889181015
239	443	5	889181015
239	491	5	889181015
239	428	5	889180978
239	482	3	889180978
239	518	3	889180949
239	1020	3	889180920
239	238	5	889180747
239	654	5	889180747
239	663	5	889180617
239	42	5	889180578
239	650	5	889180530
239	46	4	889180487
239	91	4	889180487
239	181	3	889180411
239	98	5	889180410
239	47	2	889180169
239	434	5	889180041
239	1056	5	889180041
239	1203	5	889180040
239	659	3	889179808
239	529	5	889179808
239	462	5	889179623
239	58	5	889179623
239	498	4	889179623
239	69	1	889179544
239	504	4	889179544
239	168	4	889179478
239	855	5	889179478
239	753	5	889179478
239	317	5	889179291
239	736	5	889179291
239	8	5	889179290
239	483	5	889179253
239	954	5	889179253
239	174	4	889179131
239	488	5	889179033
239	134	5	889179033
239	210	4	889179032
239	132	5	889178986
239	171	5	889178986
239	558	5	889178986
239	1204	4	889178986
239	172	4	889178833
239	489	5	889178833
239	194	5	889178833
239	508	5	889178798
239	187	5	889178798
239	318	1	889178798
239	479	5	889178762
239	135	5	889178762
239	419	3	889178689
239	475	5	889178689
239	185	4	889178688
239	612	5	889178616
239	114	3	889178616
239	690	1	889178513
239	305	4	889178513
239	340	5	889178513
239	288	2	889178513
276	544	3	889174870
276	1036	2	889174870
276	562	3	889174870
276	652	4	889174849
276	366	3	889174764
279	940	5	889151559
279	577	1	889151559
606	1151	3	889137292
751	121	4	889135401
751	419	4	889134533
751	55	4	889134419
751	239	4	889134237
751	433	3	889134186
751	537	4	889134006
751	596	4	889133852
751	486	3	889133737
751	216	4	889133602
751	494	4	889133556
751	82	4	889133334
751	144	4	889133219
751	210	5	889133106
751	28	5	889133064
751	659	5	889133012
751	131	5	889132966
751	89	3	889132966
751	79	4	889132776
751	257	4	889132542
751	248	5	889132413
751	591	1	889132375
751	742	3	889132347
751	237	2	889132301
751	1007	4	889132222
193	407	4	889127921
193	476	2	889127698
193	94	3	889127592
193	72	2	889127301
193	1078	4	889126943
193	928	2	889126609
193	23	4	889126609
193	673	4	889126551
193	155	4	889126376
193	111	1	889126375
193	815	3	889126332
193	274	3	889126272
193	562	3	889126055
479	154	3	889126007
193	403	3	889125945
193	121	3	889125913
193	33	3	889125912
193	82	2	889125880
479	455	4	889125853
479	174	5	889125837
479	470	5	889125718
479	176	4	889125562
479	1608	2	889125499
479	398	1	889125474
479	272	4	889125255
193	845	4	889124803
193	435	4	889124439
193	237	4	889124327
193	485	5	889124252
193	159	4	889124191
193	1406	4	889123926
193	1258	3	889123806
193	260	1	889123777
193	343	1	889123777
193	905	4	889123458
193	307	4	889123316
193	301	4	889123257
193	690	4	889123221
193	354	3	889123158
193	269	4	889123086
193	333	1	889123039
193	328	3	889122993
193	268	3	889122906
644	255	4	889077513
644	871	4	889077513
644	597	4	889077513
644	250	4	889077463
644	121	5	889077344
644	276	4	889077344
644	50	4	889077247
644	181	4	889077189
644	546	4	889076875
644	125	4	889076851
644	293	4	889076851
644	100	4	889076775
644	261	4	889076502
644	1025	4	889076433
644	243	4	889076364
644	873	4	889076310
644	326	5	889076148
644	308	4	889076095
217	391	4	889070287
217	1034	3	889070266
217	38	3	889070266
217	761	4	889070232
217	562	3	889070211
217	546	2	889070196
217	147	3	889070174
217	840	1	889070087
217	665	4	889070087
217	1222	1	889070050
217	554	3	889070050
217	363	1	889070011
217	472	3	889070011
217	53	1	889069974
217	403	5	889069944
217	17	3	889069903
217	226	1	889069878
217	33	4	889069878
217	405	3	889069878
217	181	1	889069878
217	385	2	889069808
217	2	3	889069782
217	11	4	889069741
217	79	5	889069741
217	22	5	889069741
217	56	5	889069709
217	174	3	889069684
217	172	1	889069684
332	682	4	889069561
841	1294	5	889067507
841	316	4	889067313
841	678	4	889067313
841	326	4	889067216
841	271	4	889067216
841	307	5	889067152
841	258	5	889067076
841	754	4	889067045
841	331	5	889066999
841	302	5	889066959
841	286	5	889066959
841	323	3	889066880
841	751	3	889066880
841	306	4	889066824
841	333	4	889066780
841	315	4	889066780
841	313	5	889066779
40	258	3	889041981
40	343	1	889041790
40	1038	1	889041741
40	880	3	889041643
40	259	2	889041643
40	270	3	889041477
40	340	2	889041454
40	286	2	889041430
40	333	4	889041402
40	896	4	889041402
40	303	4	889041283
40	269	1	889041283
40	302	3	889041283
40	310	3	889041283
772	312	4	889028941
772	752	3	889028773
772	344	4	889028581
825	117	5	889021393
825	456	3	889021287
825	130	2	889021235
825	122	1	889021209
825	20	2	889021180
825	274	4	889020826
825	1008	1	889020680
825	988	3	889020557
655	1198	3	888984538
655	480	4	888984506
655	27	3	888984478
655	340	3	888984325
655	1406	3	888984325
655	375	2	888984293
655	1637	3	888984255
655	332	3	888984255
787	1671	1	888980193
787	271	1	888979721
787	294	3	888979606
787	1024	2	888979606
787	347	4	888979606
787	748	4	888979606
787	311	4	888979605
787	258	5	888979605
787	359	3	888979547
787	269	3	888979547
787	288	1	888979236
787	331	3	888979235
2	300	4	888979197
787	904	3	888979182
787	308	3	888979181
787	880	3	888979123
787	302	3	888979123
787	899	3	888979074
2	310	4	888979061
787	690	5	888979007
642	826	5	888963032
578	380	3	888957833
578	323	3	888957735
578	1016	4	888957666
578	678	3	888957490
578	294	3	888957453
102	358	3	888957092
95	1230	1	888956901
95	398	1	888956804
95	422	2	888956665
95	415	3	888956582
95	768	1	888956272
95	445	4	888956272
95	371	2	888955909
95	2	2	888955909
95	787	2	888954930
95	573	1	888954808
95	495	4	888954760
95	378	4	888954699
95	99	4	888954699
95	855	3	888954609
95	506	3	888954552
95	190	4	888954513
95	31	4	888954513
95	404	5	888954513
95	527	4	888954440
95	205	3	888954412
95	675	2	888954310
95	197	4	888954243
95	960	2	888954129
293	1209	2	888908117
293	139	3	888908088
293	94	2	888908066
293	871	1	888908066
293	386	2	888908065
293	1228	1	888908041
293	366	2	888907981
293	217	3	888907955
293	572	2	888907931
293	578	2	888907913
293	1217	1	888907913
293	53	3	888907891
293	765	3	888907836
293	554	1	888907794
293	1421	2	888907794
293	27	3	888907753
